ORDER;AGE50PL;CUSTID;TSLBO;GENDER;CKBK068;CKBK082;CKBK177;CKBK211;TPAID
0;1;419432942;2;1;0;0;0;0;1
0;1;918916353;5;2;0;0;0;0;1
0;1;465833698;2;3;0;0;0;0;1
0;1;843625663;1;3;0;0;0;0;1
0;1;239030203;2;1;0;0;0;0;1
0;1;102338423;2;1;0;0;0;0;2
0;1;616428526;1;2;0;0;0;0;1
0;1;733443829;3;2;0;0;0;0;4
1;1;481814259;1;1;0;0;0;0;1
0;1;389966755;5;3;0;0;0;0;1
0;1;751177614;3;1;1;0;0;0;1
0;1;776282960;1;2;0;0;0;0;1
0;1;621197648;2;1;0;0;0;0;1
0;1;36307727;5;1;0;0;0;0;1
0;1;994632149;5;3;0;0;0;0;1
0;1;248781150;10;3;0;0;1;0;3
0;1;418234156;4;2;0;0;0;0;1
0;1;82854014;6;1;0;0;0;0;1
0;1;721739448;7;2;0;0;0;0;2
0;1;736522470;8;3;0;0;0;0;1
0;1;596939844;1;3;0;0;0;0;2
0;1;50437369;4;2;0;0;0;0;1
0;1;316111964;1;1;0;0;0;0;2
0;1;390610078;3;1;0;0;0;0;1
0;1;980488486;5;1;0;0;0;0;1
0;1;495843430;7;1;0;0;0;0;1
0;1;490462860;6;1;0;0;1;0;1
0;1;74415717;8;1;0;0;0;0;1
0;1;572923811;7;2;0;0;0;0;1
0;1;260893493;1;3;0;0;0;0;5
0;1;364742608;3;2;0;0;1;0;1
0;1;781155927;3;3;0;0;1;0;1
0;1;24796569;4;1;0;0;1;0;1
0;1;644566230;2;3;0;1;0;0;2
0;1;348471551;4;2;0;0;0;0;1
0;1;683500715;1;3;0;0;0;0;2
0;1;49283625;1;3;0;0;0;0;3
0;1;662961112;6;1;0;0;1;0;1
0;1;920045129;7;3;0;0;1;0;1
1;1;898100720;2;2;0;0;0;0;5
0;1;704967320;3;1;0;0;0;0;1
0;1;756842510;11;1;0;0;1;0;2
0;1;672447305;3;2;0;0;1;0;1
0;1;166305357;6;1;0;0;0;0;3
0;1;683312554;3;1;0;0;0;0;2
0;1;491427389;1;3;0;0;0;0;2
0;1;709951308;1;1;0;0;0;0;1
0;1;60450404;5;1;0;0;0;0;1
0;1;113498774;1;1;0;0;0;0;1
0;1;674668707;2;2;0;0;0;0;2
0;1;335290559;2;1;0;0;0;0;1
0;1;258277448;5;1;0;0;0;0;1
0;1;739225769;1;2;0;0;0;0;5
0;1;953902233;4;3;0;0;0;0;1
0;1;370519624;1;3;0;0;0;0;1
0;1;665090503;1;2;0;0;0;0;1
0;1;619869034;11;1;0;0;0;0;2
0;1;183176851;5;1;0;0;1;0;1
0;1;477515460;3;1;0;0;0;0;3
0;1;823595360;1;3;0;0;0;0;2
0;1;912539911;2;1;0;0;0;0;1
0;1;567742599;9;1;0;0;0;0;1
0;1;835276006;1;3;0;0;0;0;2
0;1;274106540;1;1;0;0;1;0;3
0;1;30780277;4;1;0;0;0;0;1
0;1;129924018;2;1;0;0;0;0;1
0;1;264500064;6;3;0;0;0;0;1
0;1;378589497;4;1;0;1;0;0;3
0;1;203101463;1;1;0;0;0;0;1
0;1;858713720;1;3;0;1;0;0;3
0;1;129386149;2;3;0;0;0;0;1
0;1;66424715;5;2;0;0;0;0;1
1;1;231881633;1;3;0;0;0;0;3
0;1;968178250;2;1;0;1;1;0;2
0;1;139955641;12;3;0;0;0;0;1
1;1;176384335;1;2;0;0;1;1;9
0;1;164528137;1;2;0;0;0;0;1
0;1;653988865;8;1;0;0;0;0;2
0;1;166759108;5;2;0;0;0;0;1
0;1;469794744;3;2;0;0;0;0;1
0;1;621976916;9;2;0;0;0;0;2
0;1;537080525;2;1;0;0;0;0;3
0;1;234150484;1;1;0;0;0;0;1
0;1;347796502;1;1;1;0;0;0;2
0;1;449447608;1;2;0;0;0;1;2
0;1;868916470;5;3;0;0;0;0;1
0;1;55279412;2;1;0;0;0;0;1
0;1;707454945;3;3;0;1;1;0;3
0;1;288958491;2;1;0;0;0;0;1
0;1;790632994;5;2;0;0;0;0;2
0;1;995467084;7;3;0;0;0;0;2
0;1;18976515;6;3;0;0;0;0;2
0;1;234288484;3;1;0;0;0;0;1
0;1;823865650;1;1;0;0;0;0;1
0;1;802032563;1;3;0;0;0;0;1
0;1;142626171;4;1;0;0;0;0;3
1;1;413368790;1;3;1;0;1;1;3
0;1;286844363;3;1;0;0;0;0;3
0;1;365736867;7;3;1;0;0;0;3
0;1;901442950;1;3;0;0;0;0;1
0;1;279169728;7;2;0;0;1;0;1
0;1;953226080;1;3;0;0;0;0;2
0;1;355223448;6;1;0;0;0;0;1
0;1;631600880;1;1;0;0;0;0;1
0;1;840677800;1;3;0;0;0;0;1
0;1;634177277;1;1;0;0;0;0;1
0;1;19535259;4;3;0;1;0;0;1
0;1;297856336;5;3;0;0;0;0;2
0;1;950728942;4;1;0;0;0;0;1
0;1;864124148;1;3;0;0;0;0;1
0;1;160447714;1;1;0;0;0;0;1
0;1;531926357;9;1;0;0;0;0;1
0;1;607899110;5;3;0;0;0;0;1
0;1;238113673;3;3;0;0;0;0;1
0;1;958957011;4;1;0;0;0;0;1
0;1;868954440;3;3;0;0;0;0;7
0;1;88185274;3;3;0;0;0;0;2
0;1;663559218;1;3;0;0;0;0;2
0;1;913901137;6;3;0;0;1;0;2
0;1;839843214;4;3;0;0;0;0;2
0;1;923169886;1;2;0;0;1;0;6
0;1;67982253;2;1;0;0;0;0;1
0;1;506238786;1;3;0;0;0;0;2
0;1;839924845;3;1;0;0;0;0;3
0;1;207186672;3;3;0;0;0;0;2
0;1;523851655;7;1;0;0;0;0;1
0;1;952781256;1;2;0;0;0;0;1
0;1;675438342;3;1;0;0;0;0;1
0;1;501677890;1;3;0;0;1;0;1
0;1;632585540;1;1;0;0;0;0;1
0;1;47348568;1;2;0;0;0;0;1
0;1;149177773;8;1;0;0;0;0;1
0;1;855909311;12;3;0;0;0;0;1
0;1;443335703;1;3;0;0;0;0;1
0;1;123195962;7;1;0;0;0;0;2
0;1;327982121;1;1;0;0;1;0;2
0;1;388312129;9;1;0;0;0;0;2
0;1;64379307;9;1;0;0;0;0;3
0;1;311559261;3;3;0;0;1;0;3
0;1;797439462;1;2;0;0;1;0;4
0;1;371293882;2;1;0;1;0;0;1
0;1;854746515;3;1;0;0;1;0;2
0;1;36086429;3;2;0;0;0;0;2
0;1;510891236;1;1;0;0;0;0;1
0;1;397407322;6;3;0;0;0;0;2
0;1;696749091;4;1;0;0;0;0;1
0;1;253861656;1;1;0;0;1;0;1
0;1;98651642;1;2;0;0;0;0;2
1;1;907488509;1;1;0;0;0;0;7
0;1;47938994;4;1;0;0;0;0;1
0;1;555369706;4;1;0;0;0;0;1
0;1;304129454;1;2;0;0;0;0;1
0;1;228118858;7;1;0;0;1;0;1
0;1;477618689;5;3;0;0;1;0;1
0;1;347046;7;1;0;0;0;0;1
0;1;146113799;2;3;0;0;0;0;2
0;1;346248121;3;2;0;0;0;0;2
0;1;292676204;3;2;0;0;0;0;1
0;1;453310873;8;3;0;0;0;0;1
0;1;126758317;1;2;0;0;0;0;5
0;1;298415401;1;1;0;0;1;0;3
0;1;52656207;1;3;0;0;0;0;2
0;1;528826123;3;3;0;0;0;0;2
0;1;23708421;2;3;0;0;0;0;1
0;1;183248562;4;2;0;1;0;0;2
0;1;350106151;1;3;0;1;1;0;1
0;1;596902475;1;1;0;0;0;0;1
0;1;619246578;7;2;0;0;0;0;1
0;1;29673347;10;1;0;0;1;0;3
0;1;15723988;1;2;0;0;0;0;1
0;1;142489198;1;1;0;0;0;0;3
0;1;698014878;4;3;0;1;0;0;1
0;1;54018498;1;2;0;0;0;0;6
0;1;540591291;4;1;0;0;0;0;1
0;1;126286025;3;1;0;0;0;0;2
1;1;668338897;1;3;1;0;0;0;2
1;1;189695398;3;1;0;0;0;0;1
1;1;363457935;1;3;0;0;0;0;6
0;1;633610814;2;2;0;1;0;1;3
0;1;207434646;1;3;0;0;0;0;6
0;1;166710186;7;1;0;0;0;0;1
1;1;349394100;1;3;0;0;0;0;1
0;1;925062885;4;1;0;0;0;0;1
0;1;932451868;7;3;0;0;0;0;1
0;1;696543685;4;1;0;0;0;0;2
0;1;806775273;5;1;0;0;0;0;1
0;1;267868835;2;1;0;0;0;0;3
0;1;850952557;3;1;0;0;0;0;1
0;1;342076163;4;2;0;0;0;0;1
0;1;531952114;3;2;0;0;1;0;4
0;1;529362553;6;3;0;0;0;0;3
0;1;112500815;3;1;0;0;0;0;1
0;1;835587440;3;1;0;0;0;0;5
0;1;423630311;3;1;0;0;0;0;1
0;1;46954190;1;3;1;0;0;0;3
0;1;649544062;1;3;0;0;0;0;1
0;1;593360319;4;3;0;0;0;0;1
0;1;955167040;1;1;1;0;1;0;2
0;1;70283707;3;3;0;0;0;0;3
0;1;266762942;2;1;0;1;0;0;4
0;1;771306030;4;1;0;1;1;0;1
0;1;789187446;3;3;0;0;0;0;2
0;1;334585149;5;3;0;0;0;0;1
0;1;576752349;1;2;0;0;1;0;8
0;1;90376176;4;1;0;0;0;0;1
0;1;100163115;4;2;0;0;1;0;2
0;1;254221466;2;2;0;0;1;0;2
0;1;257071098;1;1;0;0;0;0;1
0;1;376518447;1;2;0;0;0;0;1
0;1;836822933;2;1;0;0;0;0;1
0;1;746092901;2;2;0;0;0;0;1
0;1;74928530;1;1;0;0;0;0;2
0;1;680593646;3;2;0;0;0;0;2
0;1;534723325;2;3;1;0;1;0;5
0;1;827507793;3;1;0;0;1;0;3
0;1;153489449;4;2;0;1;0;0;4
0;1;396440958;5;2;0;0;0;0;1
0;1;675243518;3;2;0;0;0;0;1
0;1;861715730;5;3;0;0;0;0;2
0;1;905712862;4;2;0;0;0;0;2
0;1;955645415;7;1;0;0;0;0;1
0;1;118138243;6;1;0;0;0;0;1
0;1;975881449;3;3;0;0;0;0;4
0;1;324492864;5;1;0;0;0;0;1
0;1;367938407;3;1;0;0;0;0;1
0;1;760095797;10;1;0;0;0;0;2
0;1;546541026;3;1;1;0;0;0;2
0;1;112474734;2;1;0;0;0;0;1
0;1;505175022;1;1;0;0;0;0;2
0;1;165167266;5;1;0;0;0;1;1
0;1;110395919;11;3;0;0;0;0;1
0;1;596762052;3;3;0;0;0;0;3
0;1;927025176;3;2;0;0;0;0;1
0;1;514735330;7;2;0;0;0;0;5
0;1;456422622;10;1;0;0;0;0;4
0;1;892462327;2;1;0;0;0;0;1
0;1;342479536;3;1;0;0;0;0;4
0;1;626910179;10;3;0;0;0;0;2
0;1;339737422;1;1;0;0;0;0;1
0;1;504154277;4;3;0;0;0;0;1
0;1;178837132;3;1;0;0;0;0;1
0;1;92017311;1;1;0;0;0;0;1
0;1;585766559;1;3;0;0;0;0;7
0;1;376115627;2;1;0;0;0;0;2
0;1;794514991;5;2;0;0;0;0;1
0;1;652881073;1;3;0;0;0;0;4
0;1;901856882;3;2;0;0;0;0;3
0;1;423721658;1;3;0;0;0;0;1
0;1;545449898;1;1;0;0;0;0;1
0;1;501021764;2;1;1;0;1;0;3
0;1;662436277;1;1;0;0;0;0;1
0;1;46700345;2;3;0;0;0;0;1
0;1;188819525;3;3;0;0;0;0;1
0;1;325357361;2;2;0;0;1;0;2
0;1;573083162;2;3;0;0;0;0;1
0;1;192136886;3;1;0;0;0;0;1
0;1;603593281;3;1;0;0;0;0;1
0;1;791457381;3;2;0;0;0;0;1
0;1;775689581;5;1;0;0;0;0;1
0;1;367350474;2;2;0;0;0;0;2
0;1;876111674;2;1;0;0;0;0;2
0;1;739741056;1;3;0;0;0;0;2
0;1;984790246;2;1;0;0;0;1;1
0;1;440597677;3;1;0;0;0;0;2
0;1;247479794;8;1;0;0;0;0;1
0;1;437144025;1;2;0;0;0;0;2
0;1;323145603;3;1;0;0;0;0;1
0;1;646808825;1;1;0;0;0;0;2
0;1;247130192;2;1;0;0;0;0;1
0;1;828448986;1;1;0;0;1;0;5
0;1;759763546;2;2;0;0;0;0;1
0;1;828160127;1;2;0;1;0;0;1
0;1;963414086;3;3;0;0;0;0;1
0;1;366156144;9;1;0;0;1;0;2
0;1;457854835;5;1;0;0;0;0;2
0;1;760185869;3;2;0;0;0;0;1
0;1;301534000;3;3;0;0;0;0;2
0;1;462476982;6;2;0;0;0;0;2
0;1;823726369;7;3;0;0;0;0;2
0;1;488996767;5;1;0;0;0;0;1
0;1;700037061;5;1;0;0;0;0;2
0;1;617710112;9;3;0;0;0;0;1
0;1;542639800;3;1;0;0;0;0;3
0;1;911937246;8;1;0;0;0;0;1
0;1;605365463;5;2;0;0;0;0;4
0;1;408327031;5;2;0;0;0;0;1
0;1;510481616;5;2;0;0;0;0;1
0;1;954329414;6;2;0;0;0;0;2
0;1;339387562;2;3;0;0;0;0;1
0;1;140627774;5;2;0;0;0;0;1
1;1;566788791;5;3;0;0;0;0;3
0;1;408022859;1;2;0;0;0;0;1
0;1;168991667;4;1;1;0;0;0;2
0;1;256781710;1;3;0;0;0;0;3
0;1;212665897;4;2;0;0;0;0;2
0;1;801615683;8;1;1;0;0;0;1
0;1;332487345;3;1;0;0;0;0;2
0;1;596138503;1;3;0;0;0;0;1
0;1;991267964;4;3;0;0;0;0;3
1;1;595521602;2;2;0;0;0;0;3
0;1;244771060;1;1;0;0;0;0;1
0;1;218798020;2;2;0;0;0;0;2
1;1;128123184;1;2;0;0;0;0;5
1;1;324403565;2;3;0;0;0;0;1
0;1;150979807;6;1;0;0;0;0;1
0;1;999782670;3;1;1;0;0;0;3
0;1;749113200;3;2;0;0;0;0;2
0;1;198456428;6;2;0;0;1;0;1
0;1;539419040;5;2;1;0;0;1;1
0;1;104141079;3;1;0;0;0;0;1
0;1;92659494;5;3;0;0;0;0;2
0;1;530440405;2;2;0;0;0;0;3
0;1;591569266;11;1;0;0;0;0;1
0;1;562090033;3;3;0;0;1;0;2
0;1;223004378;1;3;1;0;1;0;4
0;1;360774165;9;1;0;0;0;0;2
0;1;421864193;5;1;0;0;1;0;2
0;1;979629630;8;1;0;0;0;0;1
0;1;336446399;4;1;0;0;0;0;1
0;1;444361660;3;1;0;0;0;0;1
0;1;149533238;9;1;0;0;1;0;1
0;1;269414738;8;1;0;0;0;0;1
0;1;896120651;1;1;0;0;0;0;3
0;1;339259840;3;1;0;0;1;0;3
0;1;473255891;4;1;0;0;1;0;4
0;1;457559926;1;1;0;0;1;0;3
0;1;446936278;2;1;0;0;0;0;1
0;1;331363231;7;3;0;0;0;0;1
0;1;722424740;1;1;0;1;0;0;1
0;1;290142372;7;1;0;0;0;0;1
0;1;593033428;8;3;0;0;0;0;1
0;1;681553577;3;1;0;0;0;0;2
0;1;629144762;2;1;0;0;0;0;1
0;1;371737052;5;1;0;0;0;0;2
0;1;102371323;2;1;0;0;0;0;2
0;1;406949026;1;2;0;0;0;0;2
0;1;84479171;7;3;0;0;0;0;2
0;1;720493348;5;2;0;0;0;0;1
0;1;625543061;1;3;0;0;0;0;4
0;1;804004087;1;1;0;0;0;0;1
0;1;663143475;2;2;0;0;0;0;1
0;1;146601419;12;1;0;0;1;0;2
0;1;299542337;1;1;0;0;0;0;1
0;1;301208754;1;1;0;0;0;0;1
0;1;197453874;1;1;0;0;1;0;4
0;1;230356918;1;2;0;0;0;0;1
0;1;92734259;4;1;0;1;1;0;1
1;1;382576810;2;1;0;0;0;0;3
0;1;536372989;1;1;0;0;1;0;1
0;1;778449351;4;1;1;0;1;1;2
0;1;320117755;1;3;0;0;0;0;1
0;1;718215465;2;3;0;0;0;0;2
0;1;133773057;5;1;0;0;1;0;1
0;1;268773212;3;3;0;0;0;0;1
0;1;98723633;2;2;0;0;0;0;1
0;1;120783002;1;1;0;0;0;0;1
0;1;385807137;3;2;0;0;0;0;1
0;1;199214565;2;2;1;0;0;0;2
0;1;268849405;11;3;0;0;0;0;1
1;1;382966151;3;1;0;0;0;0;1
0;1;924644615;1;3;0;0;0;0;5
0;1;573218259;5;1;0;0;0;0;1
0;1;771689267;4;2;0;0;0;0;1
0;1;193977450;5;3;0;0;0;0;1
0;1;663349924;4;3;0;0;0;0;1
0;1;932830499;5;3;0;0;0;0;1
0;1;341214433;4;2;0;0;1;0;2
0;1;906693545;3;3;0;0;1;0;3
0;1;127690704;2;1;0;0;0;0;1
0;1;262494163;1;2;0;1;0;0;2
0;1;106762413;4;1;0;0;0;0;2
0;1;523044372;2;1;0;0;0;0;1
0;1;510309101;7;3;0;0;0;0;1
0;1;277575999;2;1;0;0;0;0;1
0;1;831207085;3;1;0;0;0;0;2
0;1;251792876;5;1;0;0;0;0;2
0;1;932949344;1;1;0;0;0;0;1
0;1;999225059;1;3;0;0;0;0;4
0;1;285291489;4;3;0;0;0;0;2
0;1;551808739;1;2;0;0;1;0;2
0;1;185062369;6;2;0;0;1;0;2
0;1;778127843;2;2;0;0;0;0;3
0;1;805031103;1;1;0;0;0;0;1
0;1;720482380;5;3;0;0;0;0;1
0;1;990560407;3;1;0;0;0;0;1
0;1;229524561;1;1;1;1;1;0;1
0;1;326596284;3;1;0;0;0;0;2
0;1;57265448;2;2;0;0;0;0;2
0;1;553457265;9;2;0;0;0;0;1
1;1;530382789;1;2;0;1;0;0;2
0;1;84589532;1;3;0;0;0;0;1
0;1;479616040;3;1;0;0;1;0;1
0;1;186437625;3;2;0;0;0;0;4
0;1;740488851;5;1;0;0;1;0;3
0;1;755585313;2;3;0;0;0;0;1
0;1;767393580;7;2;0;0;0;0;1
0;1;755896302;7;3;0;0;0;0;1
0;1;584819130;3;3;0;0;0;0;2
0;1;661886087;5;3;0;0;0;0;1
0;1;59237274;3;1;0;0;1;0;1
0;1;303524952;8;1;0;0;0;0;1
0;1;573662371;7;3;0;0;0;1;4
0;1;769347421;7;3;0;0;0;0;1
0;1;372006850;3;1;0;0;0;0;2
0;1;640887685;5;1;0;0;0;0;1
0;1;792239274;1;2;0;0;0;0;2
0;1;393043372;1;1;0;0;0;0;1
0;1;399170418;1;3;0;0;0;0;1
0;1;414341081;1;2;0;0;0;0;1
0;1;735931980;4;3;0;0;1;0;1
1;1;480950706;1;2;0;0;0;0;1
0;1;592959093;2;1;0;0;0;0;1
1;1;390143119;1;1;0;0;1;0;2
0;1;104946887;4;2;0;0;0;0;2
0;1;279237316;3;1;0;0;0;0;3
0;1;160460335;5;1;0;0;0;1;1
0;1;911767913;4;3;0;1;0;0;1
0;1;816475364;4;3;0;0;0;0;1
0;1;348783394;1;3;0;0;0;0;4
0;1;208346900;1;1;0;0;1;0;2
0;1;531401352;4;3;0;0;0;0;1
0;1;576243353;8;2;0;0;0;0;1
0;1;88769029;3;1;0;0;1;0;3
0;1;898722224;5;3;0;0;0;0;1
0;1;698031748;9;2;0;0;0;0;1
0;1;884670616;2;1;0;0;0;0;1
0;1;361071336;1;3;0;1;0;0;1
0;1;857046670;2;1;0;0;0;0;1
0;1;327764922;6;3;0;0;1;0;2
0;1;760316394;1;2;0;0;0;0;2
0;1;299562705;6;1;0;0;0;0;1
0;1;976547520;6;3;0;0;0;0;2
0;1;981631333;11;3;0;0;0;1;1
0;1;94209727;7;1;0;0;0;0;3
0;1;288690381;3;2;0;0;0;0;3
0;1;371507097;4;3;0;0;0;0;2
0;1;446700292;8;1;0;0;0;0;1
0;1;99350235;1;2;0;0;0;0;2
1;1;570844392;1;2;0;0;0;0;3
0;1;576026764;1;2;0;0;1;0;2
1;1;743405677;3;2;0;0;0;0;2
0;1;325032431;7;3;0;0;0;0;1
0;1;217310552;2;2;1;0;0;0;2
0;1;328845909;6;3;0;0;1;0;4
0;1;172322619;5;2;0;0;0;0;1
0;1;904472209;4;3;0;0;0;0;2
1;1;523820536;2;3;0;0;0;0;4
0;1;834180439;1;1;0;0;0;0;1
0;1;687095933;1;2;1;1;1;0;1
0;1;963381482;5;1;0;0;0;0;1
0;1;841904912;4;1;0;0;1;0;1
0;1;453839566;8;1;0;0;0;0;2
0;1;50959965;1;3;0;0;0;0;2
0;1;35358837;1;3;0;1;0;0;2
0;1;653396095;3;1;0;0;0;0;2
0;1;35280052;2;2;0;0;0;0;1
0;1;112696231;2;1;0;0;0;0;1
0;1;598627670;2;3;0;0;0;0;4
0;1;487361827;1;3;0;0;1;0;2
0;1;7616340;2;3;0;0;0;0;1
0;1;80084571;7;2;0;0;1;0;2
0;1;356546683;1;2;0;0;0;0;2
0;1;407837084;1;3;0;0;0;0;2
0;1;351761151;6;1;0;0;0;0;3
0;1;188154143;4;1;0;0;0;1;1
0;1;719185921;1;1;0;0;1;0;1
0;1;75854525;4;3;0;0;0;0;1
0;1;880561173;3;3;0;1;0;0;2
0;1;45574585;4;2;0;0;0;0;1
0;1;518019832;1;1;0;0;0;0;5
0;1;273035738;3;2;0;1;0;0;1
0;1;55534096;3;1;0;1;1;0;7
0;1;470730302;4;2;0;0;0;0;4
1;1;596512245;3;2;0;0;0;0;1
0;1;14981842;2;1;0;0;0;0;1
0;1;849153746;1;3;0;0;0;0;1
0;1;61346144;4;1;0;0;0;0;1
0;1;354348881;3;1;0;0;0;0;1
0;1;185683237;3;1;0;0;0;0;1
0;1;112321894;4;3;0;0;0;0;2
0;1;38117714;9;1;0;0;0;0;1
0;1;971957458;3;3;0;0;0;0;1
0;1;394039283;3;2;0;0;0;0;1
0;1;493557121;6;2;0;0;0;0;1
0;1;857247291;1;3;0;0;0;0;5
0;1;396994651;1;1;0;0;0;0;1
0;1;968705825;10;1;0;0;0;0;3
0;1;877335769;1;3;0;0;0;0;1
0;1;473751505;2;3;0;0;1;0;1
0;1;189798096;1;1;0;1;0;0;1
0;1;692148506;1;2;0;0;0;0;1
0;1;252041906;7;1;0;0;0;0;1
0;1;16407645;3;1;0;0;1;0;2
1;1;439185629;6;2;0;0;0;0;1
0;1;998879828;2;2;0;0;0;0;1
0;1;840838154;8;3;0;0;0;0;3
0;1;69817254;1;1;0;0;0;0;1
0;1;932749287;2;3;0;0;1;0;3
1;1;364072023;6;3;0;0;0;0;2
0;1;912788255;3;1;0;0;0;1;1
0;1;608738554;5;2;0;0;0;0;2
0;1;6919257;2;1;0;0;0;0;1
0;1;345285642;5;2;0;0;0;0;1
0;1;465150176;1;2;0;0;0;0;4
0;1;165587192;7;3;0;0;1;0;2
0;1;385746727;1;3;0;0;0;0;2
0;1;55840248;6;3;0;0;0;0;1
0;1;37072674;3;2;0;0;0;0;1
0;1;857704569;9;1;0;0;0;0;1
1;1;843992320;1;2;0;0;0;0;8
0;1;735758470;3;2;0;0;0;0;1
0;1;394759680;1;3;0;0;0;0;2
0;1;51739757;6;1;0;0;0;0;1
0;1;477337922;4;3;0;0;1;0;1
0;1;731101792;2;1;0;0;0;0;3
0;1;636438865;4;3;0;0;0;0;1
0;1;343681879;1;2;0;0;1;0;2
0;1;386704182;2;1;0;1;0;0;1
0;1;244094110;3;2;0;1;0;0;2
0;1;487269451;2;1;0;0;0;1;3
0;1;999263896;6;2;0;0;0;0;2
0;1;533539790;1;1;0;0;0;0;2
0;1;890871473;1;1;0;1;1;0;4
0;1;474555122;1;3;0;0;0;0;2
0;1;269481389;3;1;0;0;0;0;3
0;1;963868602;5;3;0;0;0;0;2
0;1;671906957;2;2;0;0;0;0;1
0;1;569353629;4;3;0;0;0;0;3
0;1;400096073;2;1;0;0;0;0;7
0;1;189585355;1;2;0;0;1;0;3
0;1;247387303;7;3;0;0;0;0;2
0;1;431675685;3;2;0;0;0;0;3
0;1;850269562;3;1;0;0;0;0;1
0;1;856704161;1;3;0;0;0;0;4
0;1;84131837;5;3;0;0;0;0;1
0;1;64475912;3;3;0;0;0;0;5
0;1;91406839;1;3;0;0;0;0;1
0;1;651410977;1;3;0;0;0;0;1
0;1;832152474;1;3;0;0;0;0;2
1;1;969790969;3;2;0;0;0;0;5
0;1;461518905;4;2;0;0;0;0;2
0;1;659633094;4;2;0;1;0;0;1
0;1;365628063;1;1;0;1;0;0;2
1;1;170402983;8;3;0;0;0;0;3
0;1;660904170;3;2;0;0;0;0;1
0;1;8498572;1;1;0;0;0;0;3
0;1;518890837;1;3;0;0;0;0;1
0;1;397854487;1;1;0;0;0;0;5
0;1;919852949;3;3;0;0;0;0;3
0;1;181751959;2;3;0;1;0;0;1
0;1;419575311;6;3;0;0;0;0;3
0;1;451279239;3;1;0;0;0;0;1
0;1;86166907;7;1;0;0;0;0;1
0;1;433553873;1;1;0;0;0;0;1
0;1;443344401;2;1;0;0;0;0;1
0;1;103928371;7;2;0;0;0;0;5
0;1;342845974;2;3;0;0;0;0;1
0;1;372354565;3;1;0;0;0;0;1
0;1;696959951;3;3;0;0;0;0;1
0;1;670872779;5;2;0;0;1;0;2
0;1;349771888;5;3;0;0;0;0;1
0;1;942538383;11;1;0;0;0;0;1
0;1;566869998;7;3;0;0;0;0;2
0;1;845611561;9;1;0;0;0;0;3
0;1;63248058;7;1;0;0;0;0;1
0;1;707388341;3;3;0;0;0;0;2
0;1;947820236;2;1;0;0;0;0;1
0;1;280661781;8;3;0;0;0;0;1
0;1;620947177;2;3;0;0;0;0;1
0;1;814364121;5;3;0;0;0;0;2
0;1;765991581;1;1;0;1;0;0;1
0;1;129675978;1;1;0;0;0;0;3
0;1;509732254;2;1;0;0;0;0;2
0;1;722655169;1;3;0;0;0;0;3
0;1;705264730;2;1;0;0;0;0;1
1;1;205824182;1;2;0;0;1;1;1
0;1;758332738;1;1;0;0;0;0;2
0;1;177472308;1;3;0;1;0;0;1
0;1;199411359;3;1;0;0;0;0;1
0;1;281353167;4;2;0;0;0;0;1
0;1;946864803;3;3;0;0;1;0;1
0;1;906214681;5;3;0;0;0;0;2
0;1;981946819;6;1;0;0;0;0;1
0;1;407274150;7;3;0;0;0;0;2
0;1;744479010;5;3;0;0;1;0;2
0;1;759744938;1;3;0;0;0;0;4
0;1;723870037;4;3;0;1;0;0;1
0;1;218843314;1;1;0;0;0;0;3
0;1;437289777;1;3;0;0;0;0;1
0;1;853774949;2;2;0;0;0;0;1
0;1;61233118;2;1;0;0;1;0;4
0;1;54439097;1;2;0;0;1;0;5
0;1;282531683;1;1;0;0;0;0;4
0;1;539513283;4;2;0;0;0;0;1
0;1;852335074;3;3;0;0;0;0;1
0;1;946153278;3;1;0;0;1;0;2
0;1;989764367;7;1;0;0;0;0;2
0;1;302198704;4;1;0;0;0;0;1
0;1;248181234;11;2;0;0;0;0;1
0;1;89593528;2;3;0;0;0;0;1
0;1;347978322;1;2;0;0;0;0;2
0;1;120632912;5;3;0;0;0;0;2
0;1;552686454;1;2;0;0;0;0;5
0;1;248706031;5;3;0;0;0;0;3
1;1;65847623;1;2;0;0;0;0;4
1;1;512283678;1;2;0;0;0;1;3
0;1;304938944;1;1;0;0;0;0;1
0;1;597517340;3;3;0;0;0;0;1
0;1;785915622;4;1;0;0;0;0;3
0;1;524984685;1;3;0;1;0;0;1
0;1;176153957;2;2;0;0;0;0;2
0;1;892509783;3;3;0;0;0;0;1
0;1;783339927;4;3;0;0;0;0;1
0;1;837337407;1;3;0;0;1;0;9
0;1;9442519;6;1;0;0;0;0;1
0;1;265455103;7;1;0;0;1;0;3
0;1;739318529;4;2;0;0;0;0;1
0;1;134301097;2;1;0;0;0;0;2
0;1;634468219;4;1;0;0;0;0;3
0;1;80237672;2;3;0;0;0;0;2
0;1;872934758;12;1;0;0;0;0;1
0;1;690517047;6;2;0;0;0;0;2
0;1;154830605;4;2;0;1;0;0;1
0;1;856166163;1;3;0;0;1;0;3
0;1;797646838;7;2;0;0;0;0;2
0;1;407496845;3;1;0;0;0;0;1
0;1;489490566;3;2;0;0;0;0;1
0;1;945797589;4;2;0;0;0;0;2
0;1;365378852;5;1;0;0;0;0;2
0;1;747418574;3;3;0;0;0;0;2
0;1;500570802;5;2;0;0;0;0;3
0;1;806055776;3;1;0;0;0;0;1
0;1;136600498;3;1;0;0;0;0;1
